country,year,region,gym_memberships,fitness_participation_rate,total_health_club_revenue_usd,number_of_gyms,gym_penetration_rate,urban_population_percentage,obesity_rate,gdp_per_capita_usd,population_total,average_membership_cost_usd,insufficient_physical_activity_pct,memberships_per_100k,gyms_per_100k,revenue_per_membership_usd,periodo,gym_memberships_norm,total_health_club_revenue_usd_norm,number_of_gyms_norm,gdp_per_capita_usd_norm,population_total_norm,average_membership_cost_usd_norm,memberships_per_100k_norm,gyms_per_100k_norm,revenue_per_membership_usd_norm
Malta,2003,Europe,28836.0,0.3415,4820276.0,27.0,0.0723,0.9352,0.2984,13593.9787,398582.0,13.93,0.535,7234.646822987491,6.77401387920177,167.16174226661118,pre_covid,0.00026058992558472083,5.485870598886169e-05,0.0003856660774546039,0.0979456700750741,0.0001495063836820876,0.10393389199255121,0.23358665529904496,0.22855570462723626,0.10393663526608657
Malta,2004,Europe,31156.0,0.3458,5581877.0,29.0,0.0776,0.9361,0.3034,15212.1313,401268.0,14.93,0.5294,7764.386893547455,7.227090124305949,179.1589741943767,pre_covid,0.00028316108957040506,6.383332393043602e-05,0.00041780491724248756,0.1096993423312497,0.0001513578345853739,0.11557262569832402,0.2512485972181407,0.2445304427863538,0.11557265175584898
Malta,2005,Europe,33040.0,0.3503,6074010.0,30.0,0.0818,0.937,0.3083,15831.344,403834.0,15.32,0.5237,8181.579559918184,7.428794999925712,183.83807506053267,pre_covid,0.0003014904313587797,6.963256218175238e-05,0.0004338743371364294,0.11419707828808195,0.00015312656988613065,0.12011173184357542,0.2651581220058798,0.2516422316039339,0.12011087316922738
Malta,2006,Europe,35116.0,0.3549,6670716.0,32.0,0.0866,0.938,0.313,16653.6037,405308.0,15.83,0.5177,8664.028343876755,7.8952302939986385,189.96229638911038,pre_covid,0.00032168773154596955,7.666407654878322e-05,0.000466013176924313,0.12016967384134516,0.00015414259320386856,0.12604748603351956,0.28124333600943346,0.2680879882983126,0.1260507050233872
Malta,2007,Europe,38445.0,0.3597,8101168.0,34.0,0.0945,0.9391,0.3173,19444.1742,406724.0,17.56,0.5116,9452.355897365289,8.359477188461955,210.72097802054884,pre_covid,0.00035407540607542765,9.352035717835287e-05,0.0004981520167121967,0.14043936352620687,0.00015511863731371717,0.1461824953445065,0.3075267837543238,0.28445658554959796,0.14618437945958146
Malta,2008,Europe,42018.0,0.3647,9751639.0,36.0,0.1026,0.9403,0.321,22315.3104,409379.0,19.34,0.5052,10263.838643408675,8.793807205547914,232.08241705935552,pre_covid,0.0003888369444033802,0.00011296931621155807,0.0005302908565000804,0.16129425316865556,0.00015694872001968332,0.1668994413407821,0.33458224345140974,0.2997703619229275,0.166902663343496
Malta,2009,Europe,43722.0,0.3699,9774405.0,38.0,0.106,0.9414,0.3241,21176.3218,412477.0,18.63,0.4986,10599.863749978787,9.212634886308813,223.55804857966243,pre_covid,0.0004054150751928655,0.00011323758811778966,0.0005624296962879641,0.15302105402296295,0.00015908416115832107,0.1586359404096834,0.34578557928614434,0.3145375509032445,0.15863494852463325
Malta,2010,Europe,46420.0,0.3752,10644975.0,40.0,0.112,0.9424,0.3267,21946.607,414508.0,19.11,0.4918,11198.818840649637,9.649994692502919,229.31872037914692,pre_covid,0.00043166378227621726,0.00012349628412973863,0.0005945685360758476,0.15861612570197683,0.0001604841227311336,0.16422253258845437,0.3657552032800268,0.32995815275728063,0.16422217668313693
Malta,2011,Europe,49618.0,0.3807,11955886.0,42.0,0.1192,0.9432,0.3286,23516.9691,416268.0,20.08,0.4847,11919.724792681638,10.08965378073741,240.95864404046918,pre_covid,0.0004627769643564837,0.00013894390746585183,0.0006267073758637313,0.17002266513893702,0.00016169728490156692,0.17551210428305397,0.3897907629092249,0.34545982359020505,0.17551164282651152
Malta,2012,Europe,51871.0,0.3862,12249756.0,45.0,0.1235,0.9436,0.33,22878.3131,420028.0,19.68,0.4774,12349.414800918034,10.713571476187301,236.15808447880318,pre_covid,0.0004846962886925814,0.00014240683749678726,0.0006749156355455568,0.16538370011892586,0.00016428904044749263,0.17085661080074488,0.4041169586992938,0.36745815593570313,0.17085561962416307
Malta,2013,Europe,56119.0,0.3917,14317025.0,47.0,0.1321,0.9439,0.331,25415.5567,424810.0,21.26,0.4701,13210.376403568654,11.063769685271062,255.1190327696502,pre_covid,0.0005260248682663687,0.00016676729586995168,0.0007070544753334405,0.18381331529148695,0.00016758525720829496,0.18924581005586594,0.43282208158062124,0.3798055803578744,0.1892456872916238
Malta,2014,Europe,60623.0,0.3972,16368330.0,50.0,0.1399,0.9441,0.332,27424.5766,433481.0,22.5,0.4628,13985.157365605413,11.534530925230863,270.00197944674466,pre_covid,0.0005698440590385765,0.00019093963631677506,0.0007552627350152659,0.1984061055269287,0.00017356214878774226,0.2036778398510242,0.45865387553392645,0.39640386293190366,0.20368053476257542
Malta,2015,Europe,63178.0,0.4026,16170962.0,53.0,0.1422,0.9444,0.333,25529.6813,444220.0,21.33,0.4555,14222.232227274773,11.931025167709693,255.95875146411726,pre_covid,0.0005947015262728106,0.00018861387467269548,0.0008034709946970914,0.18464227489935528,0.0001809645059174487,0.19006052141527,0.46655813399950896,0.41038361087419667,0.1900601235411196
Malta,2016,Europe,67356.0,0.4081,17701254.0,56.0,0.1482,0.9448,0.3342,26459.0771,454505.0,21.9,0.4482,14819.638947866359,12.321096577595407,262.8014430785676,pre_covid,0.0006353490793470298,0.00020664665829436571,0.000851679254378917,0.1913930681369437,0.00018805392235091836,0.1966945996275605,0.4864761341425087,0.424136900091223,0.19669679381135358
Malta,2017,Europe,73754.0,0.4137,21506762.0,60.0,0.1579,0.9457,0.3355,30317.2443,467106.0,24.3,0.4411,15789.563824913403,12.845050159920874,291.601296200884,pre_covid,0.0006975949014075504,0.0002514903236435507,0.0009159569339546842,0.21941739215825465,0.00019673974991320825,0.22462756052141528,0.5188141765076686,0.44261065892458756,0.22462953428446572
Malta,2018,Europe,80357.0,0.4194,25264384.0,65.0,0.1661,0.9472,0.3369,33382.2677,483903.0,26.2,0.434,16606.01401520553,13.432444105533547,314.4017820476125,pre_covid,0.0007618351582168061,0.0002957697059170172,0.0009963040334243934,0.2416806079397013,0.00020831786637728116,0.2467411545623836,0.5460352546215658,0.4633212227177871,0.2467435378216584
Malta,2019,Europe,85131.0,0.4252,26152232.0,69.0,0.1689,0.9493,0.3386,32421.918,503912.0,25.6,0.4271,16894.021178300973,13.6928670085253,307.1998684380543,pre_covid,0.0008082811654873477,0.0003062320038790615,0.0010605817130001608,0.23470497682486302,0.0002221100038023949,0.23975791433891994,0.555637635240986,0.47250331454203165,0.23975846109535792
Malta,2020,Europe,69118.0,0.4311,20926151.0,56.0,0.1341,0.9518,0.3406,31823.4364,515490.0,25.23,0.4202,13408.213544394654,10.863450309414345,302.7597876095952,covid,0.0006524914892361573,0.00024464847089168267,0.000851679254378917,0.2303578240422691,0.0002300906808531204,0.23545158286778398,0.4394181242152953,0.37274264202886725,0.2354520632490132
Malta,2021,Europe,85392.0,0.4371,29839279.0,67.0,0.1648,0.9551,0.3429,38096.8361,518150.0,29.12,0.4136,16480.16983498987,12.930618546752871,349.4388115982762,covid,0.0008108204214357372,0.00034967973852965647,0.001028442873212277,0.2759255189591702,0.00023192421004252528,0.2807262569832402,0.5418395127372947,0.44562766232988626,0.28072566437039037
Malta,2022,Europe,93393.0,0.4422,30931684.0,75.0,0.1758,0.956,0.3462,35638.8869,531113.0,27.6,0.4071,17584.393528307533,14.121288689977462,331.1991691026094,post_covid,0.0008886617503363663,0.0003625525124788313,0.0011569982323638116,0.2580718694831387,0.0002408595630057793,0.26303538175046554,0.5786551810639337,0.48760877252364243,0.2630351852561403
Malta,2023,Europe,105869.0,0.4423,39205438.0,83.0,0.1915,0.9563,0.3462,40905.806,552747.0,30.86,0.4071,19153.24732653456,15.015911438687139,370.32028261341844,post_covid,0.001010040130459382,0.0004600494709814755,0.0012855535915153463,0.29632885519708896,0.0002557718075484806,0.3009776536312849,0.6309619749119968,0.5191517287396343,0.3009784312190801
Malta,2024,Europe,111909.0,0.4423,43939941.0,86.0,0.1967,0.9565,0.3462,43898.5782,568847.0,32.72,0.4071,19672.95248107136,15.118300703000983,392.6399217221135,post_covid,0.0010688029884221117,0.0005158403057732333,0.0013337618511971717,0.3180672645264647,0.00026686948422119443,0.3226256983240223,0.6482893450027299,0.5227618091739821,0.32262606546321465
Malta,2025,Europe,112880.0,0.4423,44321394.0,87.0,0.1984,0.9565,0.3462,43898.5782,568847.0,32.72,0.4071,19843.648643659893,15.294094897221926,392.64169029057405,post_covid,0.00107824979886612,0.0005203353037284189,0.0013498312710911137,0.3180672645264647,0.00026686948422119443,0.3226256983240223,0.6539804865209926,0.5289600291268443,0.3226277807832063
Malta,2026,Europe,113712.0,0.4423,44647993.0,88.0,0.1999,0.9565,0.3462,43898.5782,568847.0,32.72,0.4071,19989.90941325172,15.469889091442868,392.6409965526945,post_covid,0.0010863442852609862,0.0005241839085032291,0.0013659006909850554,0.3180672645264647,0.00026686948422119443,0.3226256983240223,0.6588569332184124,0.5351582490797064,0.32262710793254756
Myanmar,2000,Asia,300128.0,0.2918,18007689.0,462.0,0.0066,0.2753,0.03,196.6196,45290841.0,5.0,0.2144,662.6681981904464,1.0200737937279638,60.00002998720546,pre_covid,0.00289997622731069,0.00021025765282946523,0.007375863731319299,0.0006321237756139238,0.03109359181782664,0.0,0.014471826696391707,0.02568105109610871,1.3726436708155424e-06
Myanmar,2001,Asia,312920.0,0.2925,18775221.0,482.0,0.0068,0.2771,0.0316,141.5257,45771139.0,5.0,0.2144,683.6622527571359,1.053065338837209,60.00006710980442,pre_covid,0.003024428955631756,0.0002193021609878479,0.007697252129198136,0.00023194171372772508,0.03142465963835776,0.0,0.015171784643713387,0.02684427980271134,1.408648573967735e-06
Myanmar,2002,Asia,327026.0,0.2933,19621571.0,504.0,0.0071,0.2788,0.0333,146.5984,46232653.0,5.0,0.2145,707.3485486545624,1.0901386083121816,60.00003363646927,pre_covid,0.0031616655242447137,0.00022927545132603213,0.008050779366864855,0.00026878796250172945,0.031742779709906264,0.0,0.015961503990367016,0.02815142353175172,1.3761830617456485e-06
Myanmar,2003,Asia,342496.0,0.294,20549747.0,528.0,0.0073,0.2806,0.035,224.2927,46667192.0,5.0,0.2147,733.9117382507179,1.131415834918887,59.99996204335233,pre_covid,0.0033121723806492547,0.0002402129697674978,0.00843644544431946,0.0008331311142990228,0.03204230600330281,0.0,0.016847141188507043,0.029606792013551205,1.306745486959386e-06
Myanmar,2004,Asia,359356.0,0.2946,21561390.0,554.0,0.0076,0.2823,0.0367,224.5088,47068772.0,5.0,0.2148,763.4700986038047,1.1770011760663737,60.00008348267456,pre_covid,0.0034762024775452185,0.0002521340536661115,0.008854250361561948,0.0008347007861424321,0.03231911376716793,0.0,0.017832639686342175,0.031214057670477677,1.4245284859430983e-06
Myanmar,2005,Asia,377645.0,0.2953,22658709.0,582.0,0.008,0.2839,0.0385,252.6852,47438365.0,5.0,0.2149,796.0750755216797,1.226855099242986,60.00002383190562,pre_covid,0.003654135243982365,0.00026506473362192874,0.009304194118592318,0.0010393639130681044,0.03257387299788211,0.0,0.01891971472672611,0.03297182664988648,1.3666736961728098e-06
Myanmar,2006,Asia,397413.0,0.296,23844798.0,612.0,0.0083,0.2855,0.0404,303.4951,47785135.0,5.0,0.215,831.6665841793688,1.2807330145661406,60.000045292932036,pre_covid,0.0038464571274603844,0.00027904146897246525,0.009786276715410575,0.0014084285562723715,0.03281290041029186,0.0,0.02010636303532134,0.034871475106734176,1.387488569031924e-06
Myanmar,2007,Asia,418727.0,0.2966,25123608.0,645.0,0.0087,0.2871,0.0423,419.3758,48125043.0,5.0,0.2151,870.081300498786,1.3402585427300293,59.99997134170952,pre_covid,0.004053819967628864,0.00029411081784394083,0.010316567571910655,0.0022501438361639033,0.03304719786883029,0.0,0.021387139261584344,0.03697024928983585,1.315763887051996e-06
Myanmar,2008,Asia,440850.0,0.2972,26450982.0,679.0,0.0091,0.2886,0.0441,658.4425,48390793.0,5.0,0.2152,911.0204083656988,1.4031594811847783,59.99995916978564,pre_covid,0.004269053528342353,0.00030975243926457876,0.010862927848304676,0.003986637439527058,0.033230378463598845,0.0,0.022752080646140527,0.03918803499949348,1.3039584382779925e-06
Myanmar,2009,Asia,464237.0,0.2979,27854192.0,715.0,0.0095,0.29,0.046,758.4429,48660459.0,5.0,0.2151,954.0333353616743,1.469365506807077,59.999939685979356,pre_covid,0.004496584481848041,0.0003262877033225258,0.011441426964486582,0.004713003993019271,0.03341625834419661,0.0,0.02418616475756179,0.04152235275572204,1.2850612549470373e-06
Myanmar,2010,Asia,538249.0,0.2985,32294950.0,794.0,0.011,0.2914,0.0478,1010.5342,49024382.0,5.0,0.2151,1097.9210303966706,1.6196022624007786,60.000018578761875,pre_covid,0.005216643528791344,0.00037861708106886504,0.012710911136107986,0.006544103556084735,0.03366710926269127,0.0,0.02898349132169037,0.04681945861465507,1.3615787152940837e-06
Myanmar,2011,Asia,651794.0,0.2991,39107652.0,902.0,0.0132,0.2927,0.0497,1213.629,49419820.0,5.0,0.215,1318.8918939809978,1.8251786429007635,60.00001841072486,pre_covid,0.006321317155840705,0.0004588971720873895,0.014446408484653703,0.008019310354339443,0.03393968336630026,0.0,0.03635083008900953,0.05406775045443417,1.3614157375795012e-06
Myanmar,2012,Asia,681105.0,0.2996,40866311.0,945.0,0.0137,0.294,0.0516,1202.6659,49837446.0,5.0,0.2149,1366.6530985556524,1.8961645827516924,60.00001615022647,pre_covid,0.006606482409109838,0.0004796210059774595,0.015137393540093202,0.007939678381241431,0.034227551584816954,0.0,0.03794322543167619,0.05657060028236261,1.3592232987975614e-06
Myanmar,2013,Asia,713287.0,0.3001,42797220.0,991.0,0.0142,0.2951,0.0535,1199.0956,50262658.0,5.0,0.2149,1419.1191400980028,1.9716426457192135,60.0,pre_covid,0.006919579477811257,0.0005023746139098905,0.015876586855214526,0.007913745019915545,0.03452064880800689,0.0,0.03969248366216334,0.059231835131226276,1.3435593270855996e-06
Myanmar,2014,Asia,788109.0,0.3005,47286569.0,1067.0,0.0156,0.2962,0.0555,1293.0004,50681634.0,5.0,0.2151,1555.01892460689,2.105299130647603,60.00003679694053,pre_covid,0.007647518974249561,0.0005552765823702637,0.017097862767154106,0.008595835350877976,0.03480944757705204,0.0,0.044223487137653485,0.06394434736966446,1.3792483768037942e-06
Myanmar,2015,Asia,762944.0,0.3009,45776655.0,1070.0,0.0149,0.2972,0.0577,1166.7331,51089056.0,5.0,0.2153,1493.3609264575177,2.094382014026644,60.00001966068283,pre_covid,0.007402689947654844,0.0005374839307395092,0.01714607102683593,0.007678675584319368,0.03509028221216697,0.0,0.042167761994923024,0.06355942743321476,1.3626280615236859e-06
Myanmar,2016,Asia,824052.0,0.3011,49443116.0,1135.0,0.016,0.2981,0.0599,1229.1971,51495696.0,5.0,0.2157,1600.234706993765,2.2040676952885536,59.99999514593739,pre_covid,0.007997206623877772,0.0005806890823512882,0.01819058331994215,0.008132391373429589,0.03537057781727209,0.0,0.04573101614428365,0.06742676776918964,1.338851411717441e-06
Myanmar,2017,Asia,875532.0,0.3014,52531919.0,1192.0,0.0169,0.2991,0.0622,1272.8224,51894938.0,5.0,0.2162,1687.1240890585514,2.296948500063725,59.99999885783729,pre_covid,0.00849805296956011,0.0006170871790210518,0.019106540253896836,0.008449269693976944,0.03564577400548126,0.0,0.048627975058099966,0.07070159524541345,1.3424515528757297e-06
Myanmar,2018,Asia,916776.0,0.3015,55006587.0,1240.0,0.0175,0.2999,0.0647,1298.2131,52272247.0,5.0,0.2168,1753.8484618807377,2.372195708365091,60.00002945103275,pre_covid,0.00889931378310561,0.0006462483800071848,0.019877872408806042,0.008633698508759233,0.035905851849438085,0.0,0.05085261703416914,0.07335469053082729,1.3721236413213508e-06
Myanmar,2019,Asia,1007167.0,0.3016,60429997.0,1321.0,0.0191,0.3008,0.0672,1425.9895,52640713.0,5.0,0.2174,1913.285255083836,2.5094644899661596,59.99997716366799,pre_covid,0.009778723301997845,0.0007101572150671619,0.02117949542021533,0.009561819829130375,0.03615983424278518,0.0,0.05616836250598775,0.07819456652784396,1.3214105566520368e-06
Myanmar,2020,Asia,830791.0,0.3017,49947158.0,1074.0,0.0157,0.3016,0.0698,1490.2168,53016522.0,5.01,0.2182,1567.0416856088748,2.0257835849737558,60.12000370731026,covid,0.008062770017886188,0.0005866286548787757,0.017210348706411697,0.010028343588446441,0.03641887814171039,0.00011638733705772564,0.044624335248501054,0.061140757387967266,0.0001177341672191586
Myanmar,2021,Asia,865186.0,0.3017,51911133.0,1187.0,0.0162,0.3024,0.0726,1242.7213,53387102.0,5.0,0.2191,1620.5899320026774,2.223383468164277,59.999968792837606,covid,0.00839739725292395,0.0006097719087240352,0.019026193154427124,0.008230626245917493,0.036674317708255376,0.0,0.04640967502216976,0.06810781078869227,1.3132917571661972e-06
Myanmar,2022,Asia,895337.0,0.3016,53720232.0,1259.0,0.0167,0.3031,0.0754,1158.0501,53756787.0,5.0,0.22,1665.5329493557715,2.342029853830364,60.0000134027746,post_covid,0.008690734824187902,0.0006310901217299059,0.020183191386790936,0.007615605428760262,0.03692914035426483,0.0,0.04790810983251021,0.07229109111959023,1.3565585678418764e-06
Myanmar,2023,Asia,996287.0,0.3019,59777194.0,1371.0,0.0184,0.3038,0.0754,1233.1967,54133798.0,5.0,0.22,1840.4158525880634,2.532613728672797,59.999973903102216,post_covid,0.009672872326064981,0.000702464660151775,0.02198296641491242,0.008161443013896501,0.037189012787808715,0.0,0.05373884050815379,0.07901077137397623,1.3182481607452492e-06
Myanmar,2024,Asia,1086544.0,0.3022,65192651.0,1447.0,0.0199,0.3045,0.0754,1359.05,54500091.0,5.0,0.22,1993.6553867405469,2.6550414383711765,60.0000101238422,post_covid,0.010550978165658042,0.0007662797779812215,0.023204242326852,0.009075595634952232,0.03744149733945333,0.0,0.05884796459055429,0.0833273750957237,1.3533783583013204e-06
Myanmar,2025,Asia,1095977.0,0.3022,65758605.0,1460.0,0.0201,0.3045,0.0754,1359.05,54500091.0,5.0,0.22,2010.9636147213037,2.67889460955212,59.999986313581395,post_covid,0.010642751350949836,0.0007729489143433136,0.023413144785473246,0.009075595634952232,0.03744149733945333,0.0,0.059425034240949914,0.08416839946634054,1.3302849823427018e-06
Myanmar,2026,Asia,1104053.0,0.3022,66243172.0,1471.0,0.0203,0.3045,0.0754,1359.05,54500091.0,5.0,0.22,2025.7819386026347,2.6990780620898414,59.99999275397105,post_covid,0.010721322351100002,0.0007786589957272599,0.023589908404306605,0.009075595634952232,0.03744149733945333,0.0,0.05991908857113069,0.08488003547224708,1.3365314632535603e-06
Montenegro,2000,Europe,15212.0,0.4374,1188359.0,24.0,0.0251,0.5909,0.1212,1627.0651,604950.0,6.51,0.1974,2514.587982477891,3.9672700223158937,78.11983960031554,pre_covid,0.00012804271086878891,1.2060616870663584e-05,0.0003374578177727784,0.01102235989260391,0.00029175516253889547,0.017574487895716945,0.07621625851619808,0.1295944399880939,0.01757562683155112
